WP_ID,Parent_ID,Name,SKU,Slug,Type,Description,Short_Description,Category,Category_Slug,Images,SEO_Title,SEO_Description,SEO_Keywords,OG_Title,OG_Description,Attributes,Price_Data,Stock_Status,Stock_Quantity,Manage_Stock,Weight,Dimensions,WP_URL,Bitrix_URL,Status,Featured,Date_Created,Date_Modified,Has_Variations,Variation_Attributes
21051,0,T 1633 H,185,t-1633-h,simple,"<h2 class=""sprod"">Туровый дистрибьютор питания T 1633 H</h2>
<table class=""eds-01"">
<tbody>
<tr>
<td><strong>Вход</strong></td>
<td>многополюсной разъем Revos 16-pin “папа”</td>
</tr>
<tr>
<td><strong>Выход</strong></td>
<td>розетка РСЕ СЕЕ 16А 3–pol — 3 шт<br />
розетка РСЕ Schuko 16А — 3 шт</td>
</tr>
<tr>
<td><strong>Габариты корпуса</strong></td>
<td>237 х 181,5 х 79 мм</td>
</tr>
</tbody>
</table>
","<p><strong>IN: </strong> Многополюсной разъем Revos 16-pin &#171;папа&#187;<br />
<strong>OUT: </strong>Schuko 16А — 3 шт, CEE 16A 3-pin &#8212; 3 шт.</p>
",Туровые дистрибьюторы,turovye,"[{""path"": ""exported_products_final/images/21051_0.jpg"", ""alt"": ""Туровый дистрибьютор T 1633 H"", ""name"": ""T 1633 H""}]",Туровый дистрибьютор питания T 1633 H | EDS,"Вход: многополюсной разъем Revos 16-pin “папа”; выход: розетка РСЕ СЕЕ 16А 3 – роI — 3 шт ; розетка РСЕ Schuko 16А — 3 шт; габариты корпуса (ДхШхВ), мм: 237 х 181,5 х 79",,,,"{""Ввод"": {""options"": [""Revos 16-pin""], ""visible"": false, ""variation"": false, ""position"": 3}}","{""regular_price"": ""28200"", ""sale_price"": """", ""price"": """", ""on_sale"": false}",onbackorder,0.0,True,0,"{""length"": """", ""width"": """", ""height"": """"}",https://edsy.ru/product/t-1633-h/,/product/t-1633-h/,publish,False,2020-10-15T00:00:00,2024-01-26T17:12:28,False,
21053,0,T 1660 H,186,t-1660-h,simple,"<h2 class=""sprod"">Туровый дистрибьютор питания T 1660 H</h2>
<table class=""eds-01"">
<tbody>
<tr>
<td><strong>Вход</strong></td>
<td>многополюсной разъем Revos 16-pin “папа”</td>
</tr>
<tr>
<td><strong>Выход</strong></td>
<td>розетка PCE CEE 16A 3-pin — 6 шт</td>
</tr>
<tr>
<td><strong>Габариты корпуса</strong></td>
<td>237 х 181,5 х 79 мм</td>
</tr>
</tbody>
</table>
","<p><strong>IN: </strong> Многополюсной разъем Revos 16-pin &#171;папа&#187;<br />
<strong>OUT: </strong>CEE 16A 3-pin &#8212; 6 шт.</p>
",Туровые дистрибьюторы,turovye,"[{""path"": ""exported_products_final/images/21053_0.jpg"", ""alt"": ""Туровый дистрибьютор ET 1660 H"", ""name"": ""T 1660 H""}]",T 1660 H - Туровый дистрибьютор питания от EDS (арт. 186),"Вход: многополюсной разъем Revos 16-pin “папа”; выход: розетка PCE CEE 16A 3-pin — 6 шт; габариты корпуса (дхшхв), мм: 237 х 181,5 х 79",,,,"{""Ввод"": {""options"": [""Revos 16-pin""], ""visible"": false, ""variation"": false, ""position"": 3}}","{""regular_price"": ""29400"", ""sale_price"": """", ""price"": """", ""on_sale"": false}",onbackorder,0.0,True,0,"{""length"": """", ""width"": """", ""height"": """"}",https://edsy.ru/product/t-1660-h/,/product/t-1660-h/,publish,False,2020-10-15T00:00:00,2024-01-26T17:12:32,False,
21055,0,T 16012 H,187,t-16012-h,simple,"<h2 class=""sprod"">Туровый дистрибьютор питания T 16012 H</h2>
<table class=""eds-01"">
<tbody>
<tr>
<td><strong>Вход</strong></td>
<td>многополюсной разъем Revos 16-pin “папа”</td>
</tr>
<tr>
<td><strong>Выход</strong></td>
<td>розетка Schuko 16А — 12 шт</td>
</tr>
<tr>
<td><strong>Габариты корпуса</strong></td>
<td>378 х 180 х 80 мм</td>
</tr>
</tbody>
</table>
","<p><strong>IN: </strong> Многополюсной разъем Revos 16-pin &#171;папа&#187;<br />
<strong>OUT: </strong>Schuko 16А — 12 шт</p>
",Туровые дистрибьюторы,turovye,"[{""path"": ""exported_products_final/images/21055_0.jpg"", ""alt"": ""Туровый дистрибьютор ET 16012 H"", ""name"": ""T 16012 H""}]",T 16012 H - Туровый дистрибьютор питания от EDS (арт. 187),"Вход: многополюсной разъем Revos 16-pin “папа”; выход: розетка schuko 16а — 12 шт; габариты корпуса (дхшхв), мм: 378 х 180 х 80",,,,"{""Ввод"": {""options"": [""Revos 16-pin""], ""visible"": false, ""variation"": false, ""position"": 3}}","{""regular_price"": ""34780"", ""sale_price"": """", ""price"": """", ""on_sale"": false}",onbackorder,0.0,True,0,"{""length"": """", ""width"": """", ""height"": """"}",https://edsy.ru/product/t-16012-h/,/product/t-16012-h/,publish,False,2020-10-15T00:00:00,2024-01-26T17:12:23,False,
21057,0,TC 1606 H,188,tc-1606-h,simple,"<h2 class=""sprod"">Туровый дистрибьютор питания TC 1606 H</h2>
<table class=""eds-01"">
<tbody>
<tr>
<td><strong>Вход</strong></td>
<td>1 метровый кабель 19G2,5<br />
кабельный многополюсной разъем Revos 16-pin “папа”</td>
</tr>
<tr>
<td><strong>Выход</strong></td>
<td>розетка Schuko 16А — 6 шт</td>
</tr>
<tr>
<td><strong>Габариты корпуса</strong></td>
<td>398 х 112 х 90 мм</td>
</tr>
</tbody>
</table>
","<p><strong>IN: </strong> 1 метровый кабель 19G2,5 и кабельный многополюсной разъем Revos 16-pin &#171;папа&#187;<br />
<strong>OUT: </strong>Schuko 16А — 6 шт</p>
",Туровые дистрибьюторы,turovye,"[{""path"": ""exported_products_final/images/21057_0.jpg"", ""alt"": ""Туровый дистрибьютор T 1606 H"", ""name"": ""TC 1606 H""}]",%%title%% %%page%% - Туровый дистрибьютор питания %%sep%% %%sitename%%,"Вход: 1 метровый кабель 19g2,5 и кабельный многополюсной разъем revos 16-pin “папа”; выход: розетка schuko 16а — 6 шт; размеры: 398 х 112 х 90 мм",,,,"{""Ввод"": {""options"": [""Revos 16-pin""], ""visible"": false, ""variation"": false, ""position"": 3}, ""Дополнительно"": {""options"": [""Кабельный ввод""], ""visible"": false, ""variation"": false, ""position"": 4}}","{""regular_price"": ""31580"", ""sale_price"": """", ""price"": """", ""on_sale"": false}",onbackorder,0.0,True,0,"{""length"": """", ""width"": """", ""height"": """"}",https://edsy.ru/product/tc-1606-h/,/product/tc-1606-h/,publish,False,2020-10-15T00:00:00,2024-01-26T17:12:51,False,
21059,0,T 1606 H,184,t-1606-h,simple,"<h2 class=""sprod"">Туровый дистрибьютор питания T 1606 H</h2>
<table class=""eds-01"">
<tbody>
<tr>
<td><strong>Вход</strong></td>
<td>многополюсной разъем Revos 16-pin “папа”</td>
</tr>
<tr>
<td><strong>Выход</strong></td>
<td>розетка РСЕ Schuko 16А — 6 шт</td>
</tr>
<tr>
<td><strong>Габариты корпуса</strong></td>
<td>237 х 181,5 х 79 мм</td>
</tr>
</tbody>
</table>
","<p><strong>IN: </strong> Многополюсной разъем Revos 16-pin &#171;папа&#187;<br />
<strong>OUT: </strong>Schuko 16А — 6 шт.</p>
",Туровые дистрибьюторы,turovye,"[{""path"": ""exported_products_final/images/21059_0.jpg"", ""alt"": ""Туровый дистрибьютор T 1606 H"", ""name"": ""T 1606 H""}]",T 1606 H - Туровый дистрибьютор питания от EDS (арт. 184),"Вход: многополюсной разъем revos 16-pin “папа”; выход: розетка рсе schuko 16а — 6 шт; габариты корпуса (ДхШхВ), мм: 237 х 181,5 х 79",,,,"{""Ввод"": {""options"": [""Revos 16-pin""], ""visible"": false, ""variation"": false, ""position"": 3}}","{""regular_price"": ""27140"", ""sale_price"": """", ""price"": """", ""on_sale"": false}",onbackorder,0.0,True,0,"{""length"": """", ""width"": """", ""height"": """"}",https://edsy.ru/product/t-1606-h/,/product/t-1606-h/,publish,False,2020-10-15T00:00:00,2024-01-26T17:12:22,False,
21067,0,TC 1660 H,189,tc-1660-h,simple,"<h2 class=""sprod"">Туровый дистрибьютор питания TC 1660 H</h2>
<table class=""eds-01"">
<tbody>
<tr>
<td><strong>Вход</strong></td>
<td>1 метровый кабель 19G2,5<br />
кабельный многополюсной разъем Revos 16-pin “папа”</td>
</tr>
<tr>
<td><strong>Выход</strong></td>
<td>розетка РСЕ СЕЕ 16А 3–pol — 6 шт</td>
</tr>
<tr>
<td><strong>Габариты корпуса</strong></td>
<td>398 х 112 х 90 мм</td>
</tr>
</tbody>
</table>
","<p><strong>IN: </strong> 1 метровый кабель 19G2,5 и кабельный многополюсной разъем Revos 16-pin &#171;папа&#187;<br />
<strong>OUT: </strong>CEE 16А 3-pin — 6 шт</p>
",Туровые дистрибьюторы,turovye,"[{""path"": ""exported_products_final/images/21067_0.jpg"", ""alt"": ""Туровый дистрибьютор TC 1660 H"", ""name"": ""TC 1660 H""}]",TC 1660 H - Туровый дистрибьютор питания от EDS (арт. 189),"Вход: 1 метровый кабель 19g2,5 и кабельный многополюсной разъем revos 16-pin “папа”; выход: розетка рсе сее 16а 3 – роl — 6 шт; размеры: 398 х 112 х 90 мм",,,,"{""Ввод"": {""options"": [""Revos 16-pin""], ""visible"": false, ""variation"": false, ""position"": 3}, ""Дополнительно"": {""options"": [""Кабельный ввод""], ""visible"": false, ""variation"": false, ""position"": 4}}","{""regular_price"": ""33850"", ""sale_price"": """", ""price"": """", ""on_sale"": false}",onbackorder,0.0,True,0,"{""length"": """", ""width"": """", ""height"": """"}",https://edsy.ru/product/tc-1660-h/,/product/tc-1660-h/,publish,False,2020-10-15T00:00:00,2024-01-26T17:12:53,False,
21068,0,TC 1630 H,190,tc-1630-h,simple,"<h2 class=""sprod"">Туровый дистрибьютор питания TC 1630 H</h2>
<table class=""eds-01"">
<tbody>
<tr>
<td><strong>Вход</strong></td>
<td>1 метровый кабель 19G2,5<br />
кабельный многополюсной разъем Revos 16-pin “папа”</td>
</tr>
<tr>
<td><strong>Выход</strong></td>
<td>розетка РСЕ СЕЕ 16А 3–pol — 3 шт</td>
</tr>
<tr>
<td><strong>Габариты корпуса</strong></td>
<td>270 х 112 х 90 мм</td>
</tr>
</tbody>
</table>
","<p><strong>IN: </strong> 1 метровый кабель 19G2,5 и кабельный многополюсной разъем Revos 16-pin &#171;папа&#187;<br />
<strong>OUT: </strong>CEE 16А 3-pin — 3 шт</p>
",Туровые дистрибьюторы,turovye,"[{""path"": ""exported_products_final/images/21068_0.jpg"", ""alt"": ""Туровый дистрибьютор TC 1630 H"", ""name"": ""TC 1630 H""}]",TС 1630 H - Туровый дистрибьютор питания от EDS (арт. 190),"Вход: 1 метровый кабель 19g2,5 и кабельный многополюсной разъем revos 16-pin “папа”; выход: розетка рсе сее 16а 3 – роl— 3 шт; размеры: 270 х 112 х 90 мм",,,,"{""Ввод"": {""options"": [""Revos 16-pin""], ""visible"": false, ""variation"": false, ""position"": 3}, ""Дополнительно"": {""options"": [""Кабельный ввод""], ""visible"": false, ""variation"": false, ""position"": 4}}","{""regular_price"": ""29080"", ""sale_price"": """", ""price"": """", ""on_sale"": false}",onbackorder,0.0,True,0,"{""length"": """", ""width"": """", ""height"": """"}",https://edsy.ru/product/tc-1630-h/,/product/tc-1630-h/,publish,False,2020-10-15T00:00:00,2024-01-26T17:12:54,False,
21069,0,ET 16012 H,191,et-16012-h,simple,"<h2 class=""sprod"">Туровый дистрибьютор питания ET 16012 H</h2>
<table class=""eds-01"">
<tbody>
<tr>
<td><strong>Вход</strong></td>
<td>многополюсной разъем Revos 16-pin “папа”</td>
</tr>
<tr>
<td><strong>Выход</strong></td>
<td>многополюсной разъем Revos 16-pin “мама”<br />
розетка Schuko 16А — 12 шт</td>
</tr>
<tr>
<td><strong>Габариты корпуса</strong></td>
<td>378 х 180 х 80 мм</td>
</tr>
</tbody>
</table>
","<p><strong>IN: </strong> Многополюсной разъем Revos 16-pin &#171;папа&#187;<br />
<strong>OUT: </strong> Многополюсной разъем Revos 16-pin &#171;мама&#187;, Schuko 16А — 12 шт</p>
",Туровые дистрибьюторы,turovye,"[{""path"": ""exported_products_final/images/21069_0.jpg"", ""alt"": ""Туровый дистрибьютор ET 16012 H"", ""name"": ""ET 16012 H""}]",ET 16012 H - Туровый дистрибьютор питания от EDS ( арт. 191),"Вход: многополюсной разъем revos 16-pin “папа”; выход: многополюсной разъем revos 16-pin “мама”, розетка schuko 16а — 12 шт; размер: 378 х 180 х 80 мм",,,,"{""Ввод"": {""options"": [""Revos 16-pin""], ""visible"": false, ""variation"": false, ""position"": 3}, ""Дополнительно"": {""options"": [""Проходная розетка""], ""visible"": false, ""variation"": false, ""position"": 4}}","{""regular_price"": ""44600"", ""sale_price"": """", ""price"": """", ""on_sale"": false}",onbackorder,0.0,True,0,"{""length"": """", ""width"": """", ""height"": """"}",https://edsy.ru/product/et-16012-h/,/product/et-16012-h/,publish,False,2020-10-15T00:00:00,2024-01-26T17:12:23,False,
21070,0,ET 1660 H,192,et-1660-h,simple,"<h2 class=""sprod"">Туровый дистрибьютор питания ET 1660 H</h2>
<table class=""eds-01"">
<tbody>
<tr>
<td><strong>Вход</strong></td>
<td>многополюсной разъем Revos 16-pin “папа”</td>
</tr>
<tr>
<td><strong>Выход</strong></td>
<td>многополюсной разъем Revos 16-pin “мама”<br />
розетка РСЕ СЕЕ 16А 3–pol — 6 шт</td>
</tr>
<tr>
<td><strong>Габариты корпуса</strong></td>
<td>237 х 181,5 х 79 мм</td>
</tr>
</tbody>
</table>
","<p><strong>IN: </strong> Многополюсной разъем Revos 16-pin &#171;папа&#187;<br />
<strong>OUT: </strong> Многополюсной разъем Revos 16-pin &#171;мама&#187;, CEE 16A 3-pin — 6 шт</p>
",Туровые дистрибьюторы,turovye,"[{""path"": ""exported_products_final/images/21070_0.jpg"", ""alt"": ""Туровый дистрибьютор ET 1660 H"", ""name"": ""ET 1660 H""}]",ET 1660 H - Туровый дистрибьютор питания от EDS,"Вход: многополюсной разъем revos 16-pin “папа”; выход: многополюсной разъем revos 16-pin “мама”, розетка рсе сее 16а 3 – роl — 6 шт; разм.: 237 х 181,5 х 79",,,,"{""Ввод"": {""options"": [""Revos 16-pin""], ""visible"": false, ""variation"": false, ""position"": 3}, ""Дополнительно"": {""options"": [""Проходная розетка""], ""visible"": false, ""variation"": false, ""position"": 4}}","{""regular_price"": ""37370"", ""sale_price"": """", ""price"": """", ""on_sale"": false}",onbackorder,0.0,True,0,"{""length"": """", ""width"": """", ""height"": """"}",https://edsy.ru/product/et-1660-h/,/product/et-1660-h/,publish,False,2020-10-15T00:00:00,2024-01-26T17:12:31,False,
21023,0,ET 1960 SSX,177,et-1960-ssx,simple,"<h2 class=""sprod"">Туровый дистрибьютор питания ET 1960 SSX</h2>
<table class=""eds-01"">
<tbody>
<tr>
<td><strong>Вход</strong></td>
<td>панельная вилка Socapex 19-pin</td>
</tr>
<tr>
<td><strong>Выход</strong></td>
<td>панельная розетка Socapex 19-pin — 1 шт<br />
розетка РСЕ СЕЕ 16А 3-pol — 6 шт</td>
</tr>
<tr>
<td><strong>Габариты корпуса</strong></td>
<td>398 х 112 х 90 мм</td>
</tr>
</tbody>
</table>
","<p><strong>IN:</strong> Панельная вилка Socapex 19-pin<br />
<strong>OUT:</strong> Панельная розетка Socapex 19-pin — 1 шт; PCE CEE 16A 3pol &#8212; 6 шт.</p>
",Туровые дистрибьюторы,turovye,"[{""path"": ""exported_products_final/images/21023_0.jpg"", ""alt"": ""Туровый дистрибьютор ET 1960 SSX"", ""name"": ""ET 1960 SSX""}]",ET 1960 SSX - Туровый дистрибьютор питания от EDS,"Вход: панельная вилка Socapex 19-pin; выход:  панельная розетка Socapex 19-pin — 1 шт; розетка РСЕ СЕЕ 16А 3-роI — 6 шт; размеры (ДхШхВ), мм: 398 х 112 х 90",,,,"{""Ввод"": {""options"": [""Socapex 19-pin""], ""visible"": false, ""variation"": false, ""position"": 3}, ""Дополнительно"": {""options"": [""Проходная розетка""], ""visible"": false, ""variation"": false, ""position"": 4}}","{""regular_price"": ""50450"", ""sale_price"": """", ""price"": """", ""on_sale"": false}",onbackorder,0.0,True,0,"{""length"": """", ""width"": """", ""height"": """"}",https://edsy.ru/product/et-1960-ssx/,/product/et-1960-ssx/,publish,False,2020-10-02T00:00:00,2024-01-26T17:13:32,False,
21025,0,ETC 1906 SSX,178,etc-1906-ssx,simple,"<h2 class=""sprod"">Туровый дистрибьютор питания ETC 1906 SSX</h2>
<table class=""eds-01"">
<tbody>
<tr>
<td><strong>Вход</strong></td>
<td>кабельная вилка Socapex 19-pin,<br />
1 м кабель 19G2,5</td>
</tr>
<tr>
<td><strong>Выход</strong></td>
<td>розетка панельная Socapex 19-pin — 1 шт<br />
розетка РСЕ Schuko 16А — 6 шт</td>
</tr>
<tr>
<td><strong>Габариты корпуса</strong></td>
<td>398 х 112 х 90 мм</td>
</tr>
</tbody>
</table>
","<p><strong>IN:</strong> кабель 1м 19G2,5 и кабельная вилка Socapex 19-pin.<br />
<strong>OUT:</strong> панельная розетка Socapex 19-pin — 1 шт; панельная розетка Schuko 16А — 6 шт.</p>
",Туровые дистрибьюторы,turovye,"[{""path"": ""exported_products_final/images/21025_0.jpg"", ""alt"": ""Туровый дистрибьютор ETC 1906 SSX"", ""name"": ""ETC 1906 SSX""}]",ETC 1906 SSX - Туровый дистрибьютор питания от EDS,"Вход: кабельная вилка Socapex 19-pin, 1 м кабель 19G2,5; выход: розетка панельная Socapex 19-pin — 1 шт; розетка РСЕ Schuko 16А — 6 шт; 398 х 112 х 90 мм",,,,"{""Ввод"": {""options"": [""Socapex 19-pin""], ""visible"": false, ""variation"": false, ""position"": 3}, ""Дополнительно"": {""options"": [""Кабельный ввод"", ""Проходная розетка""], ""visible"": false, ""variation"": false, ""position"": 4}}","{""regular_price"": ""62890"", ""sale_price"": """", ""price"": """", ""on_sale"": false}",onbackorder,0.0,True,0,"{""length"": """", ""width"": """", ""height"": """"}",https://edsy.ru/product/etc-1906-ssx/,/product/etc-1906-ssx/,publish,False,2020-10-02T00:00:00,2024-01-26T17:13:35,False,
21027,0,ETC 1933 SSX,179,etc-1933-ssx,simple,"<h2 class=""sprod"">Туровый дистрибьютор питания ETC 1933 SSX</h2>
<table class=""eds-01"">
<tbody>
<tr>
<td><strong>Вход</strong></td>
<td>кабельная вилка Socapex 19-pin,<br />
1 м кабель 19G2,5</td>
</tr>
<tr>
<td><strong>Выход</strong></td>
<td>розетка панельная Socapex 19-pin — 1 шт<br />
розетка РСЕ СЕЕ 16А 3-pol — 3 шт<br />
розетка РСЕ Schuko 16А — 3 шт</td>
</tr>
<tr>
<td><strong>Габариты корпуса</strong></td>
<td>237 х 181,5 х 79 мм</td>
</tr>
</tbody>
</table>
","<p><strong>IN:</strong> кабель 1м 19G2,5 и кабельная вилка Socapex 19-pin.<br />
<strong>OUT:</strong> панельная розетка Socapex 19-pin — 1 шт; Schuko 16А — 3 шт., PCE CEE 16A 3pol &#8212; 3 шт.</p>
",Туровые дистрибьюторы,turovye,"[{""path"": ""exported_products_final/images/21027_0.jpg"", ""alt"": ""Туровый дистрибьютор ETC 1933 SSX"", ""name"": ""ETC 1933 SSX""}]",ETC 1933 SSX - Туровый дистрибьютор питания от EDS,"Вход: кабельная вилка Socapex 19-pin, 1 м кабель 19G2,5; выход: розетка панельная Socapex 19-pin — 1 шт; розетка РСЕ СЕЕ 16А 3-роI — 3 шт; РСЕ Schuko 16А",,,,"{""Ввод"": {""options"": [""Socapex 19-pin""], ""visible"": false, ""variation"": false, ""position"": 3}, ""Дополнительно"": {""options"": [""Кабельный ввод"", ""Проходная розетка""], ""visible"": false, ""variation"": false, ""position"": 4}}","{""regular_price"": ""63220"", ""sale_price"": """", ""price"": """", ""on_sale"": false}",onbackorder,0.0,True,0,"{""length"": """", ""width"": """", ""height"": """"}",https://edsy.ru/product/etc-1933-ssx/,/product/etc-1933-ssx/,publish,False,2020-10-02T00:00:00,2024-01-26T17:12:47,False,
21029,0,ETC 1960 SSX,180,etc-1960-ssx,simple,"<h2 class=""sprod"">Туровый дистрибьютор питания ETC 1960 SSX</h2>
<table class=""eds-01"">
<tbody>
<tr>
<td><strong>Вход</strong></td>
<td>кабельная вилка Socapex 19-pin,<br />
1 м кабель 19G2,5</td>
</tr>
<tr>
<td><strong>Выход</strong></td>
<td>розетка панельная Socapex 19-pin — 1 шт<br />
розетка РСЕ СЕЕ 16А 3-роI — 6 шт</td>
</tr>
<tr>
<td><strong>Габариты корпуса</strong></td>
<td>398 х 112 х 90 мм</td>
</tr>
</tbody>
</table>
","<p><strong>IN:</strong> кабель 1м 19G2,5 и кабельная вилка Socapex 19-pin.<br />
<strong>OUT:</strong> панельная розетка Socapex 19-pin — 1 шт; панельная розетка PCE CEE 16А 3pol — 6 шт.</p>
",Туровые дистрибьюторы,turovye,"[{""path"": ""exported_products_final/images/21029_0.jpg"", ""alt"": ""Туровый дистрибьютор ETC 19012 SSX"", ""name"": ""ETC 1960 SSX""}]",ETC 1960 SSX - Туровый дистрибьютор питания от EDS,"Вход: кабельная вилка Socapex 19-pin, 1 м кабель 19G2,5; выход: розетка панельная Socapex 19-pin — 1 шт; розетка РСЕ СЕЕ 16А 3-роI — 6 шт; 398 х 112 х 90 мм",,,,"{""Ввод"": {""options"": [""Socapex 19-pin""], ""visible"": false, ""variation"": false, ""position"": 3}, ""Дополнительно"": {""options"": [""Кабельный ввод"", ""Проходная розетка""], ""visible"": false, ""variation"": false, ""position"": 4}}","{""regular_price"": ""67000"", ""sale_price"": """", ""price"": """", ""on_sale"": false}",onbackorder,0.0,True,0,"{""length"": """", ""width"": """", ""height"": """"}",https://edsy.ru/product/etc-1960-ssx/,/product/etc-1960-ssx/,publish,False,2020-10-02T00:00:00,2024-01-26T17:13:39,False,
21031,0,ET 1906 SSX,175,et-1906-ssx,simple,"<h2 class=""sprod"">Туровый дистрибьютор питания ET 1906 SSX</h2>
<table class=""eds-01"">
<tbody>
<tr>
<td><strong>Вход</strong></td>
<td>панельная вилка Socapex 19-pin</td>
</tr>
<tr>
<td><strong>Выход</strong></td>
<td>панельная розетка Socapex 19-pin — 1 шт<br />
розетка РСЕ Schuko 16А — 6 шт</td>
</tr>
<tr>
<td><strong>Габариты корпуса</strong></td>
<td>398 х 112 х 90 мм</td>
</tr>
</tbody>
</table>
","<p><strong>IN:</strong> Панельная вилка Socapex 19-pin<br />
<strong>OUT:</strong> Панельная розетка Socapex 19-pin — 1 шт; Schuko 16А — 6 шт.</p>
",Туровые дистрибьюторы,turovye,"[{""path"": ""exported_products_final/images/21031_0.jpg"", ""alt"": ""Туровый дистрибьютор питания ET 1906 SSX"", ""name"": ""ET 1906 SSX""}]",ET 1906 SSX - Туровый дистрибьютор питания от EDS,"Вход: панельная вилка Socapex 19-pin; выход: панельная розетка Socapex 19-pin — 1 шт; розетка РСЕ Schuko 16А — 6 шт; размеры (ДхШхВ), мм: 398 х 112 х 90",,,,"{""Ввод"": {""options"": [""Socapex 19-pin""], ""visible"": false, ""variation"": false, ""position"": 3}, ""Дополнительно"": {""options"": [""Проходная розетка""], ""visible"": false, ""variation"": false, ""position"": 4}}","{""regular_price"": ""46340"", ""sale_price"": """", ""price"": """", ""on_sale"": false}",onbackorder,0.0,True,0,"{""length"": """", ""width"": """", ""height"": """"}",https://edsy.ru/product/et-1906-ssx/,/product/et-1906-ssx/,publish,False,2020-10-02T00:00:00,2024-01-26T17:13:21,False,
